user_id,interests,num_enrolled,num_rated,enrolled_course_indices,enrolled_course_names,ratings
wendy_biz_532,risk|security,11,4,2719|3160|1139|2222|556|622|2232|3198|1527|2856|1610,Getting Started with Azure|Web and Mobile Testing with Selenium|Introduction to TCP/IP|Secure Networked System with Firewall and IDS|Business Transformation with Google Cloud|Construction Project Management|Portfolio and Risk Management|AWS Fundamentals: Migrating to the Cloud|Palo Alto Networks Cybersecurity Essentials I|Outbreaks and Epidemics|Advanced Manufacturing Enterprise,2719:4|3160:4|1527:4|2222:5
will_dev_533,network|database|physics,7,3,3355|2595|2603|3067|3436|3390|924,Chinese for HSK 1|Cybersecurity Capstone:  Breach Response Case Studies|Introduction into General Theory of Relativity|Essential Google Cloud Infrastructure: Foundation|Protecting Cloud Architecture with Alibaba Cloud|Database Design with SQL Server Management Studio (SSMS)|Using SAS Viya REST APIs with Python and R,2603:4|3436:4|924:5
carol_ai_534,html,19,10,3418|318|151|2090|3084|2631|2534|3093|2903|2612|2065|3023|1659|1513|653|2749|1233|2938|663,"HTML and CSS: Building a Single-Page Website|Use Commands and Create a Remote Git Repository|Textual Elements of Design: Fonts, Typography, and Spacing|Web Scraping with Python + BeautifulSoup|Web Application Development: Basic Concepts|Reproducible Templates for Analysis and Dissemination|Programming Foundations with JavaScript, HTML and CSS|Style Tables with CSS|Programming Mobile Applications for Android Handheld Systems: Part 1|Introduction to HTML5|HTML, CSS, and Javascript for Web Developers|Introduction to JavaScript|Coding for Designers, Managers, & Entrepreneurs III|Interactivity with JavaScript|Coding for Designers, Managers, & Entrepreneurs II|Introduction to Meteor.js Development|Tables and Forms in HTML|Build Your Portfolio Website with HTML and CSS|Web Application Technologies and Django",2534:4|2631:4|3418:4|2065:3|151:4|653:4|1513:5|2612:3|3023:4|2749:5
jack_edu_535,thinking,11,7,3285|1395|2249|3239|2330|1619|327|1987|1952|1852|1989,"Introduction to Psychology|Statistical Thinking for Industrial Problem Solving, presented by JMP|Career planning: Your career, your life|Design-Led Strategy: Design thinking for business strategy and entrepreneurship|Disability Awareness and Support|The Modern and the Postmodern (Part 1)|Developing a Google SRE Culture|Developing a Systems Mindset|Designing the Future of Work|Business Strategy|Think Again I: How to Understand Arguments",1987:5|3239:4|2249:4|327:5|1952:5|1395:5|3285:5
leo_hub_536,environmental-science-and-sustainability|accounting|beginner,10,7,2018|315|751|247|1521|1116|3128|2807|2159|2465,"Qualitative Comparative Analysis (QCA)|Evaluating Designs with Users|Managing an Agile Team|Psychology of Popularity|Create User Directory and Files with Linux Commands|Position Elements on a Page with CSS|Big Data Analysis with Scala and Spark|Epidemics, Pandemics and Outbreaks|Data Analytics:  Scraping Data using Hadley Wickam's Rvest package in R|Introduction to Front-end Development with ReactJS",315:3|247:3|2807:5|1116:5|751:3|2465:4|1521:5
vince_dev_537,totient|education|project,20,9,1399|1741|1064|3248|1171|3222|1314|3036|2847|1738|487|1779|1987|1915|1827|2912|1649|3241|2873|422,"Advanced R Programming|Reverse and complement nucleic acid sequences (DNA, RNA) using R|Handling Imbalanced Data Classification Problems|COVID-19: What You Need to Know (CME Eligible)|BIM Fundamentals for Engineers|How To Build a Network Topology Using GNS3|US Social Services Compared|Sharing Cities: Governance and Urban Sustainability|Marketing Strategy Capstone Project|At the Origins of the Mediterranean Civilization: Archaeology of the City from the Levant to the West - 3rd-1st millennium BC|Discrete Mathematics|Introduction to Project Management with ClickUp|Developing a Systems Mindset|Analyzing Product Opportunities with Creately|Excel/VBA for Creative Problem Solving, Part 3 (Projects)|Effective Communication in the Globalised Workplace - The Capstone|Data Visualization in Google Slides|Budgeting essentials and development|Converter Control|Agile Projects: Creating User Stories with Value in Taiga",3241:5|1987:5|1741:5|422:5|1314:5|1399:3|1171:3|1915:5|3248:4
noah_xyz_538,analysis,10,4,1959|1040|73|2303|2960|2649|3495|826|1611|572,"Using Google Forms to Analyze User Research Data|Software Security|Converter Circuits|Predictive Analytics for Business with H2O in R|Applied Social Network Analysis in Python|Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions|Introduction to Forensic Science|Predictive Modeling and Machine Learning with MATLAB|Population Health: Panel Management Next Level|Accounting Analysis I: The Role of Accounting as an Information System",2303:3|1959:5|3495:4|572:5
hank_biz_539,computer|product,9,5,2257|2406|2340|2268|1715|1240|1915|1267|777,"Basic Image Classification with TensorFlow|Computer Vision - Object Detection with OpenCV and Python|Fitting Statistical Models to Data with Python|Modern Robotics, Course 6:  Capstone Project, Mobile Manipulation|The Bits and Bytes of Computer Networking|Video Basics with OpenCV and Python|Analyzing Product Opportunities with Creately|Introduction to Enterprise Computing|Fundamentals of the Chinese character writing (Part 1)",2340:3|2257:4|1267:3|1715:5|1915:3
nina_dev_540,communication|critical,19,8,2271|2724|3246|538|778|2723|2435|342|2348|2220|506|1547|2713|413|783|485|2652|1670|767,"Moving to the Cloud|Journalism, the future, and you!|Create Customer Support Data with Google Sheets|Building Your Career in Music: Developing A Brand and Funding Your Music|International Leadership and Organizational Behavior|The Language of Design: Form and Meaning|Collaborate on Files in Slack: Local & Google Drive Integrations|Data Science at Scale - Capstone Project|Foundations of Everyday Leadership|High Performance Collaboration: Leadership, Teamwork, and Negotiation|Business Intelligence Concepts, Tools, and Applications|Conjunctions, Connectives, and Adverb Clauses|Basic Skills in Constructive Communication|Global Health Security, Solidarity and Sustainability through the International Health Regulations|Teamwork Skills: Communicating Effectively in Groups|Understanding Russians: Contexts of Intercultural Communication|Cultural intelligence: Become a global citizen|Introduction to Systems and Network Mapping with Kumu|Introduction to Communication Science",3246:5|2220:5|2271:4|2713:3|506:5|2348:4|767:3|2723:5
mia_ai_541,philosophy|governance-and-society,5,3,2737|2035|1313|2165|936,"Understanding Violence|Animals, Self, and Society|Philosophy, Science and Religion: Science and Philosophy|Water Supply and Sanitation Policy in Developing Countries Part 1: Understanding Complex Problems|Intellectual Humility: Science",2737:3|2035:4|2165:4
will_io_542,presentation|difference,9,4,120|14|1693|3112|89|2127|1373|3103|2856,"Risk, Return & Valuation|Grab Data Fast with Vertical and Horizontal LOOKUP|Create a Simple Gantt Chart using Google Sheets|Create a Simple Project Timeline in Google Sheets|Problem Solving Using Computational Thinking|Business Russian Communication. Part 1|Create Your First Application with Java Using Networking|Foundational Skills for Communicating About Health|Outbreaks and Epidemics",1693:4|3103:3|14:5|89:3
vince_ml_543,processing|visualization,12,4,660|3216|263|437|2171|2850|2841|2804|1704|1543|2257|3336,"Information Visualization: Applied Perception|Smart Analytics, Machine Learning, and AI on GCP|Introduction to Accounting Data Analytics and Visualization|Digital Signal Processing 4: Applications|Computer Vision - Image Basics with OpenCV and Python|Cloud Computing Fundamentals on Alibaba Cloud|Communicating Data Science Results|Fundamentals of Scalable Data Science|Machine Translation|Understanding and Visualizing Data with Python|Basic Image Classification with TensorFlow|Big data and Language 1",660:5|3216:4|3336:4|2850:5
omar_hub_544,basic-science|application,16,11,1272|3247|2328|3159|3216|147|2882|3127|2120|314|1822|2049|568|1558|2913|2076,"Biological Diversity (Theories, Measures and Data sampling techniques)|Paleontology: Early Vertebrate Evolution|Basic System Programming on IBM Z|Create Your First Web App with Python and Flask|Smart Analytics, Machine Learning, and AI on GCP|Bugs 101: Insect-Human Interactions|Introduction to Artificial Intelligence (AI)|iOS App Development Basics|Evolution: A Course for Educators|Patenting in Biotechnology|Implant Dentistry|Identifying Security Vulnerabilities|Biochemical Principles of Energy Metabolism|Basics of Extracellular Vesicles|Google Cloud Product Fundamentals|Metagenomics applied to surveillance of pathogens and antimicrobial resistance",3159:4|1272:5|2076:4|2913:4|2049:3|2882:3|2120:3|1558:5|3247:4|314:3|1822:5
vince_ml_545,electronics|machine,6,4,891|980|2257|2599|2155|3066,Build a Machine Learning Web App with Streamlit and Python|Using TensorFlow with Amazon Sagemaker|Basic Image Classification with TensorFlow|Social Computing|Using Machine Learning in Trading and Finance|Essential Google Cloud Infrastructure: Foundation,2257:4|891:5|2155:4|980:4
zara_biz_546,electronics,5,3,2759|2487|3224|434|2626,"An Introduction to Accessibility and Inclusive Design|Transistor - Field Effect Transistor and Bipolar Junction Transistor|Battery Pack Balancing and Power Estimation|Capstone MOOC for ""Android App Development""|Plastic electronics",3224:5|434:5|2487:4
noah_ml_547,advanced|theory|change,17,13,436|3357|2785|1302|3206|3349|2459|2278|3089|2244|1668|690|376|3462|62|109|2218,"Digital Media and Marketing Principles|Today�s Music Industry|Systems Biology and Biotechnology Capstone|Community Organizing for Social Justice|Creativity, Innovation and Transformation|Healthcare Innovation: What Does Success Look Like and How to Achieve It?|Protecting Public Health in a Changing Climate:  A Primer for City, Local, and Regional Action|Strategic management: Be competitive|Creating Cutscenes in Unity|Technology Commercialization, Part 1: Setting up your Idea Filtering System|Fundamentals of Accounting Capstone|Current-Mode Control|Introduction to Probability and Data with R|Creative Writing: The Craft of Style|Python Tricks and Hacks for Productivity|Big data and Language 2|Problem Solving, Python Programming, and Video Games",376:4|3462:4|2459:4|3357:5|3206:3|3349:5|1668:4|2244:4|436:5|109:5|62:5|3089:5|690:5
uma_pro_548,beginner|public-health|digital,10,7,184|1128|2787|2776|2261|170|2693|1310|2938|2724,"Forensic Accounting and Fraud Examination|Blockchain Transformations of Financial Services|International Business II|Managing Your Money: MBA Insights for Undergraduates|Trauma Emergencies and Care|Marketing Strategy for Entrepreneurs|MOS Transistors|Quality Improvement in Healthcare Organizations|Build Your Portfolio Website with HTML and CSS|Journalism, the future, and you!",2693:4|2938:4|1310:3|170:4|1128:5|184:5|2724:3
yuki_ml_549,systems,20,8,2408|459|1752|201|3263|138|755|835|1679|2214|1945|1498|990|228|466|2501|2672|3057|2892|1032,Build a Modern Computer from First Principles: Nand to Tetris Part II (project-centered course)|Detecting and Mitigating Cyber Threats and Attacks|Network Analysis in Systems Biology|Introduction to the Arctic: Climate|Introduction to Thermodynamics: Transferring Energy from Here to There|Device-based Models with TensorFlow Lite|Cyber-Physical Systems: Modeling and Simulation|Solar Energy Systems Overview|MBSE: Model-Based Systems Engineering|Data Science for Business Innovation|Astrobiology: Exploring Other Worlds|FinTech and the Transformation in Financial Services|Customer-Centric IT Strategy|FPGA computing systems: Background knowledge and introductory materials|Transforming Communities|Biosphere 2 Science for the Future of Our Planet|Healthcare Delivery Providers|Requirements Writing|Manipulating Data with SQL|Getting Started with Linux Terminal,1679:5|138:5|228:5|3263:4|2408:3|201:1|835:4|2501:5
bob_pro_550,strategic,16,11,1663|2291|2802|2148|1449|2338|3223|996|6|2428|1988|1639|1864|189|1410|2943,Bridging the Gap between Strategy Design and Delivery|Design your own trading strategy � Culminating Project|Strategy Implementation|Research for Impact|Effective Sales � An Overview|Leading Change in Health Informatics|Leadership Communication for Maximum Impact: Storytelling|Innovation Strategy: Developing Your Fintech strategy|Doing Business in China Capstone|Business Implications of AI: Full course|Digital Transformation|Global Strategy II: Doing Business in The Global Economy|Foundations of Business Strategy|Account Management & Sales Force Design|Strategies for Effective Engagement|Capstone:  Create Value from Open Data,2802:5|6:5|3223:4|1449:5|1864:5|1410:4|2943:5|2428:5|2291:3|2148:3|1988:5
aiden_hub_551,chain|graphics,10,7,1216|2387|98|3366|1901|3173|670|1986|2491|2811,Computer Architecture|Android Graphics with OpenGL ES|Product Design: Designing a modern table lamp using SketchUp|Introduction to Virtual Reality|Supplier Management|Predictive Modeling with Logistic Regression using SAS|Business Model Innovation|Supply Chain Finance Market and Fintech Ecosystem|Introduction to Android graphics|Analyze Box Office Data with Seaborn and Python,2811:5|670:3|98:3|3366:4|3173:5|2491:4|1901:5
luna_labs_552,resource,12,5,121|853|2756|1490|3029|371|907|166|1242|482|770|1267,"Managing Employee Performance|Capstone Project: Business Technology Management|Constructivism and Mathematics, Science, and Technology Education|Climate Adaptation in Africa|Enhance Student Learning through Kahoot|Journeys to Education Teach-Out|Multimodal Literacies: Communication and Learning in the Era of Digital Media|Subsistence Marketplaces|Essential Google Cloud Infrastructure: Core Services|Literacy Teaching and Learning: Aims, Approaches and Pedagogies|Organisational design: Know your organisation|Introduction to Enterprise Computing",166:5|482:5|907:5|2756:5|3029:4
